park_id,land_id,land_name,ride_id,ride_name,is_open,wait_time,last_updated_utc,ingested_at_utc,source,raw_file,last_updated_local,date,hour,day_of_week,day_of_week_num,month,year,is_weekend,time_period
319,,,12598,No Ritmo de Trolls,True,0,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11355,O Sonho do Cowboy!,True,0,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11379,Ponte Pênsil,True,0,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11337,Portal da Escuridão ,True,0,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11367,Raskapuska,True,30,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11444,Rebuliço,True,15,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11328,Roda-Gigante,True,40,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,12325,SPIN BLAST,True,20,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11335,Star Mountain,True,20,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,12326,SUPER SOAKER SPLASH,True,5,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11336,Tchibum,True,0,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11332,Tigor Mountain,True,50,2026-05-21 20:25:17+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:17-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,15407,TURBO DRIVE,True,40,2026-05-21 20:25:21+00:00,2026-05-21 20:28:25.006649+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T202825Z.json,2026-05-21 17:25:21-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
