weather_datetime_local,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code,latitude,longitude,timezone
2026-05-12 19:00:00,17.4,74,0.0,12.7,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-12 20:00:00,16.5,80,0.0,12.1,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-12 21:00:00,15.9,83,0.0,12.7,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-12 22:00:00,14.9,83,0.0,10.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-12 23:00:00,13.4,85,0.0,8.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 00:00:00,12.4,86,0.0,7.2,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 01:00:00,11.6,88,0.0,6.8,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 02:00:00,11.1,89,0.0,6.9,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 03:00:00,10.7,88,0.0,6.2,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 04:00:00,10.4,87,0.0,9.2,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 05:00:00,10.8,81,0.0,11.1,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 06:00:00,11.6,69,0.0,12.7,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 07:00:00,11.9,65,0.0,14.6,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 08:00:00,13.4,62,0.0,15.9,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 09:00:00,15.9,62,0.0,11.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 10:00:00,18.0,58,0.0,10.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 11:00:00,20.0,51,0.0,12.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 12:00:00,21.4,47,0.0,11.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 13:00:00,22.4,43,0.0,8.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 14:00:00,22.8,42,0.0,4.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 15:00:00,22.5,44,0.0,6.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 16:00:00,21.1,53,0.0,10.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 17:00:00,19.6,64,0.0,10.1,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 18:00:00,18.8,72,0.0,12.1,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 19:00:00,18.1,80,0.0,8.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 20:00:00,17.3,85,0.0,5.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 21:00:00,17.7,88,0.0,7.8,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 22:00:00,16.5,92,0.0,6.5,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-13 23:00:00,15.7,94,0.0,6.2,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 00:00:00,15.0,95,0.0,7.6,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 01:00:00,14.2,95,0.0,9.4,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 02:00:00,13.6,93,0.0,10.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 03:00:00,12.8,93,0.0,10.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 04:00:00,12.3,93,0.0,10.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 05:00:00,12.3,93,0.0,10.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 06:00:00,11.9,95,0.0,10.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 07:00:00,11.8,95,0.0,12.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 08:00:00,12.9,94,0.0,12.7,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 09:00:00,15.1,90,0.0,8.6,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 10:00:00,18.4,84,0.0,6.5,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 11:00:00,20.8,76,0.0,3.6,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 12:00:00,21.9,73,0.0,2.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 13:00:00,21.9,73,0.0,7.4,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 14:00:00,21.6,75,0.0,9.4,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 15:00:00,21.5,72,0.0,9.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 16:00:00,20.8,74,0.0,7.4,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 17:00:00,20.0,81,0.0,6.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 18:00:00,18.5,87,0.0,5.9,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 19:00:00,18.1,88,0.0,4.5,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 20:00:00,18.0,88,0.0,2.4,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 21:00:00,18.0,90,0.0,1.1,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 22:00:00,17.0,94,0.0,2.9,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-14 23:00:00,16.5,96,0.0,3.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 00:00:00,17.5,94,0.0,5.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 01:00:00,18.0,94,0.0,7.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 02:00:00,18.1,94,0.0,9.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 03:00:00,17.8,94,0.0,10.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 04:00:00,17.6,90,0.0,10.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 05:00:00,17.3,89,0.0,11.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 06:00:00,17.6,86,0.0,13.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 07:00:00,17.8,84,0.0,14.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 08:00:00,18.2,82,0.0,14.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 09:00:00,18.6,84,0.0,14.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 10:00:00,18.9,82,0.0,12.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 11:00:00,18.6,84,0.2,12.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 12:00:00,19.1,83,0.1,12.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 13:00:00,18.9,86,0.2,13.3,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 14:00:00,19.1,83,0.1,13.9,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 15:00:00,18.4,96,0.7,11.3,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 16:00:00,18.1,97,2.5,8.7,63,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 17:00:00,17.9,97,1.8,11.3,61,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 18:00:00,17.8,96,0.4,13.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 19:00:00,17.5,97,0.1,14.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 20:00:00,17.5,96,0.0,14.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 21:00:00,17.1,97,0.0,11.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 22:00:00,16.9,97,0.0,11.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-15 23:00:00,16.9,96,0.0,11.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 00:00:00,16.6,97,0.5,8.1,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 01:00:00,16.5,97,0.3,6.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 02:00:00,16.4,98,1.2,7.0,55,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 03:00:00,16.5,98,0.0,8.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 04:00:00,16.6,98,0.1,6.9,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 05:00:00,16.6,98,0.0,5.1,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 06:00:00,16.1,97,0.0,4.1,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 07:00:00,16.0,98,0.0,6.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 08:00:00,16.8,99,0.0,6.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 09:00:00,17.7,98,0.0,6.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 10:00:00,18.5,93,0.0,4.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 11:00:00,19.2,88,0.1,3.8,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 12:00:00,20.0,83,0.0,3.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 13:00:00,20.5,81,0.0,3.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 14:00:00,20.5,81,0.0,5.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 15:00:00,20.1,82,0.1,6.9,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 16:00:00,20.5,80,0.0,3.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 17:00:00,20.0,85,0.0,2.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 18:00:00,19.1,88,0.0,3.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 19:00:00,19.4,88,0.0,3.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 20:00:00,19.6,87,0.0,6.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 21:00:00,19.6,90,0.0,7.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 22:00:00,19.5,90,0.0,3.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-16 23:00:00,19.5,90,0.1,3.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 00:00:00,19.4,91,0.1,0.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 01:00:00,18.8,94,0.1,2.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 02:00:00,18.5,96,0.0,3.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 03:00:00,18.6,98,0.0,4.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 04:00:00,18.6,97,0.0,4.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 05:00:00,18.5,96,0.0,5.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 06:00:00,18.5,96,0.0,6.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 07:00:00,18.2,98,0.0,7.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 08:00:00,18.8,96,0.0,7.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 09:00:00,20.6,90,0.0,5.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 10:00:00,21.5,88,0.1,6.2,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 11:00:00,22.4,84,0.2,4.4,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 12:00:00,23.1,81,0.1,3.2,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 13:00:00,23.1,81,0.2,2.3,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 14:00:00,23.0,85,0.0,6.1,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 15:00:00,22.7,87,0.1,6.7,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 16:00:00,21.6,91,0.1,10.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 17:00:00,20.9,93,0.2,10.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 18:00:00,20.3,94,0.1,9.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 19:00:00,20.2,94,0.2,11.3,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 20:00:00,19.6,95,0.7,18.0,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 21:00:00,19.5,95,0.5,15.6,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 22:00:00,19.6,95,5.3,15.0,63,-26.818981,-48.63788,America/Sao_Paulo
2026-05-17 23:00:00,19.4,96,2.4,12.4,61,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 00:00:00,19.1,97,1.3,14.6,61,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 01:00:00,18.9,96,1.8,12.7,61,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 02:00:00,18.5,96,1.0,17.2,55,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 03:00:00,18.1,95,0.3,18.6,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 04:00:00,17.9,94,0.1,20.0,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 05:00:00,17.4,94,0.5,16.4,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 06:00:00,17.1,96,0.6,8.5,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 07:00:00,17.3,97,0.3,8.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 08:00:00,17.7,97,0.0,9.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 09:00:00,18.1,95,0.0,11.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 10:00:00,18.6,90,0.0,12.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 11:00:00,18.6,85,0.0,11.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 12:00:00,18.8,79,0.0,11.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 13:00:00,19.2,72,0.0,13.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 14:00:00,19.5,70,0.0,12.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 15:00:00,19.0,71,0.0,12.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 16:00:00,18.6,71,0.0,10.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 17:00:00,18.2,73,0.0,11.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 18:00:00,17.4,80,0.2,9.0,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 19:00:00,17.2,83,0.0,8.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 20:00:00,17.0,86,0.0,6.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 21:00:00,17.2,81,0.0,7.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 22:00:00,17.0,80,0.0,7.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-18 23:00:00,16.8,82,0.0,6.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 00:00:00,16.8,81,0.0,8.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 01:00:00,16.5,79,0.0,10.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 02:00:00,16.4,78,0.0,11.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 03:00:00,16.1,79,0.0,10.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 04:00:00,15.9,80,0.0,9.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 05:00:00,16.0,78,0.0,8.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 06:00:00,16.0,78,0.0,7.7,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 07:00:00,15.8,81,0.1,8.9,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 08:00:00,15.8,83,0.1,8.9,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 09:00:00,16.4,81,0.1,7.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 10:00:00,17.0,79,0.0,6.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 11:00:00,17.5,77,0.1,6.5,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 12:00:00,18.1,74,0.0,7.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 13:00:00,18.4,71,0.0,7.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 14:00:00,17.7,76,0.1,6.7,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 15:00:00,18.3,74,0.2,7.4,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 16:00:00,17.8,79,0.0,7.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 17:00:00,17.6,80,0.0,8.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 18:00:00,16.8,84,0.0,9.0,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 19:00:00,16.6,86,0.0,7.9,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 20:00:00,16.4,88,0.0,6.7,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 21:00:00,16.5,89,0.0,5.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 22:00:00,17.1,87,0.0,7.5,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-19 23:00:00,17.1,87,0.0,8.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 00:00:00,16.9,88,0.0,7.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 01:00:00,16.8,88,0.0,6.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 02:00:00,16.6,89,0.0,8.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 03:00:00,16.7,88,0.0,9.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 04:00:00,16.6,87,0.0,8.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 05:00:00,16.6,87,0.0,6.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 06:00:00,16.0,91,0.0,5.4,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 07:00:00,16.0,91,0.0,5.1,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 08:00:00,16.2,92,0.3,6.2,51,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 09:00:00,17.5,86,0.8,6.6,53,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 10:00:00,18.4,82,0.0,5.2,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 11:00:00,19.1,79,0.0,4.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 12:00:00,20.0,73,0.0,4.8,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 13:00:00,21.0,67,0.0,2.7,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 14:00:00,20.6,74,0.0,9.6,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 15:00:00,19.9,80,0.0,14.4,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 16:00:00,18.9,82,0.0,16.1,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 17:00:00,18.2,82,0.0,15.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 18:00:00,17.9,82,0.0,14.0,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 19:00:00,17.5,82,0.0,13.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 20:00:00,17.0,81,0.0,12.3,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 21:00:00,16.2,81,0.0,10.9,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 22:00:00,15.8,81,0.0,9.6,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-20 23:00:00,14.8,86,0.0,6.2,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 00:00:00,13.9,89,0.0,4.9,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 01:00:00,13.2,92,0.0,6.6,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 02:00:00,12.9,94,0.0,8.1,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 03:00:00,11.9,96,0.0,9.6,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 04:00:00,11.4,95,0.0,9.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 05:00:00,11.3,96,0.0,7.9,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 06:00:00,10.9,95,0.0,8.8,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 07:00:00,10.6,91,0.0,9.3,3,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 08:00:00,10.9,89,0.0,8.2,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 09:00:00,12.9,88,0.0,5.5,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 10:00:00,15.2,79,0.0,5.2,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 11:00:00,17.0,70,0.0,3.3,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 12:00:00,17.9,66,0.0,3.6,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 13:00:00,18.5,60,0.0,7.3,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 14:00:00,18.0,60,0.0,13.4,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 15:00:00,17.5,62,0.0,16.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 16:00:00,17.2,64,0.0,18.0,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 17:00:00,16.5,68,0.0,18.6,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 18:00:00,15.9,71,0.0,18.8,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 19:00:00,15.6,70,0.0,19.2,2,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 20:00:00,15.4,71,0.0,17.8,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 21:00:00,15.1,71,0.0,15.9,0,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 22:00:00,14.6,73,0.0,14.1,1,-26.818981,-48.63788,America/Sao_Paulo
2026-05-21 23:00:00,13.9,75,0.0,13.0,0,-26.818981,-48.63788,America/Sao_Paulo
